"country","Date","cases","deaths","recov","active_cases"
"Malta",2020-01-23,0,0,0,0
"Malta",2020-01-24,0,0,0,0
"Malta",2020-01-25,0,0,0,0
"Malta",2020-01-26,0,0,0,0
"Malta",2020-01-27,0,0,0,0
"Malta",2020-01-28,0,0,0,0
"Malta",2020-01-29,0,0,0,0
"Malta",2020-01-30,0,0,0,0
"Malta",2020-01-31,0,0,0,0
"Malta",2020-02-01,0,0,0,0
"Malta",2020-02-02,0,0,0,0
"Malta",2020-02-03,0,0,0,0
"Malta",2020-02-04,0,0,0,0
"Malta",2020-02-05,0,0,0,0
"Malta",2020-02-06,0,0,0,0
"Malta",2020-02-07,0,0,0,0
"Malta",2020-02-08,0,0,0,0
"Malta",2020-02-09,0,0,0,0
"Malta",2020-02-10,0,0,0,0
"Malta",2020-02-11,0,0,0,0
"Malta",2020-02-12,0,0,0,0
"Malta",2020-02-13,0,0,0,0
"Malta",2020-02-14,0,0,0,0
"Malta",2020-02-15,0,0,0,0
"Malta",2020-02-16,0,0,0,0
"Malta",2020-02-17,0,0,0,0
"Malta",2020-02-18,0,0,0,0
"Malta",2020-02-19,0,0,0,0
"Malta",2020-02-20,0,0,0,0
"Malta",2020-02-21,0,0,0,0
"Malta",2020-02-22,0,0,0,0
"Malta",2020-02-23,0,0,0,0
"Malta",2020-02-24,0,0,0,0
"Malta",2020-02-25,0,0,0,0
"Malta",2020-02-26,0,0,0,0
"Malta",2020-02-27,0,0,0,0
"Malta",2020-02-28,0,0,0,0
"Malta",2020-02-29,0,0,0,0
"Malta",2020-03-01,0,0,0,0
"Malta",2020-03-02,0,0,0,0
"Malta",2020-03-03,0,0,0,0
"Malta",2020-03-04,0,0,0,0
"Malta",2020-03-05,0,0,0,0
"Malta",2020-03-06,0,0,0,0
"Malta",2020-03-07,3,0,0,3
"Malta",2020-03-08,3,0,0,3
"Malta",2020-03-09,3,0,0,3
"Malta",2020-03-10,5,0,0,5
"Malta",2020-03-11,6,0,0,6
"Malta",2020-03-12,6,0,0,6
"Malta",2020-03-13,12,0,1,11
"Malta",2020-03-14,18,0,1,17
"Malta",2020-03-15,21,0,1,20
"Malta",2020-03-16,30,0,2,28
"Malta",2020-03-17,38,0,2,36
"Malta",2020-03-18,38,0,2,36
"Malta",2020-03-19,53,0,2,51
"Malta",2020-03-20,64,0,2,62
"Malta",2020-03-21,73,0,2,71
"Malta",2020-03-22,90,0,2,88
"Malta",2020-03-23,107,0,2,105
"Malta",2020-03-24,110,0,2,108
"Malta",2020-03-25,129,0,2,127
"Malta",2020-03-26,134,0,2,132
"Malta",2020-03-27,139,0,2,137
"Malta",2020-03-28,149,0,2,147
"Malta",2020-03-29,151,0,2,149
"Malta",2020-03-30,156,0,2,154
"Malta",2020-03-31,169,0,2,167
"Malta",2020-04-01,188,0,2,186
"Malta",2020-04-02,196,0,2,194
"Malta",2020-04-03,202,0,2,200
"Mauritania",2020-01-22,0,0,0,0
"Mauritania",2020-01-23,0,0,0,0
"Mauritania",2020-01-24,0,0,0,0
"Mauritania",2020-01-25,0,0,0,0
"Mauritania",2020-01-26,0,0,0,0
"Mauritania",2020-01-27,0,0,0,0
"Mauritania",2020-01-28,0,0,0,0
"Mauritania",2020-01-29,0,0,0,0
"Mauritania",2020-01-30,0,0,0,0
"Mauritania",2020-01-31,0,0,0,0
"Mauritania",2020-02-01,0,0,0,0
"Mauritania",2020-02-02,0,0,0,0
"Mauritania",2020-02-03,0,0,0,0
"Mauritania",2020-02-04,0,0,0,0
"Mauritania",2020-02-05,0,0,0,0
"Mauritania",2020-02-06,0,0,0,0
"Mauritania",2020-02-07,0,0,0,0
"Mauritania",2020-02-08,0,0,0,0
"Mauritania",2020-02-09,0,0,0,0
"Mauritania",2020-02-10,0,0,0,0
"Mauritania",2020-02-11,0,0,0,0
"Mauritania",2020-02-12,0,0,0,0
"Mauritania",2020-02-13,0,0,0,0
"Mauritania",2020-02-14,0,0,0,0
"Mauritania",2020-02-15,0,0,0,0
"Mauritania",2020-02-16,0,0,0,0
"Mauritania",2020-02-17,0,0,0,0
"Mauritania",2020-02-18,0,0,0,0
"Mauritania",2020-02-19,0,0,0,0
"Mauritania",2020-02-20,0,0,0,0
"Mauritania",2020-02-21,0,0,0,0
"Mauritania",2020-02-22,0,0,0,0
"Mauritania",2020-02-23,0,0,0,0
"Mauritania",2020-02-24,0,0,0,0
"Mauritania",2020-02-25,0,0,0,0
"Mauritania",2020-02-26,0,0,0,0
"Mauritania",2020-02-27,0,0,0,0
"Mauritania",2020-02-28,0,0,0,0
"Mauritania",2020-02-29,0,0,0,0
"Mauritania",2020-03-01,0,0,0,0
"Mauritania",2020-03-02,0,0,0,0
"Mauritania",2020-03-03,0,0,0,0
"Mauritania",2020-03-04,0,0,0,0
"Mauritania",2020-03-05,0,0,0,0
"Mauritania",2020-03-06,0,0,0,0
"Mauritania",2020-03-07,0,0,0,0
"Mauritania",2020-03-08,0,0,0,0
"Mauritania",2020-03-09,0,0,0,0
"Mauritania",2020-03-10,0,0,0,0
"Mauritania",2020-03-11,0,0,0,0
"Mauritania",2020-03-12,0,0,0,0
"Mauritania",2020-03-13,0,0,0,0
"Mauritania",2020-03-14,1,0,0,1
"Mauritania",2020-03-15,1,0,0,1
"Mauritania",2020-03-16,1,0,0,1
"Mauritania",2020-03-17,1,0,0,1
"Mauritania",2020-03-18,1,0,0,1
"Mauritania",2020-03-19,2,0,0,2
"Mauritania",2020-03-20,2,0,0,2
"Mauritania",2020-03-21,2,0,0,2
"Mauritania",2020-03-22,2,0,0,2
"Mauritania",2020-03-23,2,0,0,2
"Mauritania",2020-03-24,2,0,0,2
"Mauritania",2020-03-25,2,0,0,2
"Mauritania",2020-03-26,3,0,0,3
"Mauritania",2020-03-27,3,0,0,3
"Mauritania",2020-03-28,5,0,0,5
"Mauritania",2020-03-29,5,0,2,3
"Mauritania",2020-03-30,5,1,2,2
"Mauritania",2020-03-31,6,1,2,3
"Mauritania",2020-04-01,6,1,2,3
"Mauritania",2020-04-02,6,1,2,3
"Mauritania",2020-04-03,6,1,2,3
"Mauritius",2020-01-22,0,0,0,0
"Mauritius",2020-01-23,0,0,0,0
"Mauritius",2020-01-24,0,0,0,0
"Mauritius",2020-01-25,0,0,0,0
"Mauritius",2020-01-26,0,0,0,0
"Mauritius",2020-01-27,0,0,0,0
"Mauritius",2020-01-28,0,0,0,0
"Mauritius",2020-01-29,0,0,0,0
"Mauritius",2020-01-30,0,0,0,0
"Mauritius",2020-01-31,0,0,0,0
"Mauritius",2020-02-01,0,0,0,0
"Mauritius",2020-02-02,0,0,0,0
"Mauritius",2020-02-03,0,0,0,0
"Mauritius",2020-02-04,0,0,0,0
"Mauritius",2020-02-05,0,0,0,0
"Mauritius",2020-02-06,0,0,0,0
"Mauritius",2020-02-07,0,0,0,0
"Mauritius",2020-02-08,0,0,0,0
"Mauritius",2020-02-09,0,0,0,0
"Mauritius",2020-02-10,0,0,0,0
"Mauritius",2020-02-11,0,0,0,0
"Mauritius",2020-02-12,0,0,0,0
"Mauritius",2020-02-13,0,0,0,0
"Mauritius",2020-02-14,0,0,0,0
"Mauritius",2020-02-15,0,0,0,0
"Mauritius",2020-02-16,0,0,0,0
"Mauritius",2020-02-17,0,0,0,0
"Mauritius",2020-02-18,0,0,0,0
"Mauritius",2020-02-19,0,0,0,0
"Mauritius",2020-02-20,0,0,0,0
"Mauritius",2020-02-21,0,0,0,0
"Mauritius",2020-02-22,0,0,0,0
"Mauritius",2020-02-23,0,0,0,0
"Mauritius",2020-02-24,0,0,0,0
"Mauritius",2020-02-25,0,0,0,0
"Mauritius",2020-02-26,0,0,0,0
"Mauritius",2020-02-27,0,0,0,0
"Mauritius",2020-02-28,0,0,0,0
"Mauritius",2020-02-29,0,0,0,0
"Mauritius",2020-03-01,0,0,0,0
"Mauritius",2020-03-02,0,0,0,0
"Mauritius",2020-03-03,0,0,0,0
"Mauritius",2020-03-04,0,0,0,0
"Mauritius",2020-03-05,0,0,0,0
"Mauritius",2020-03-06,0,0,0,0
"Mauritius",2020-03-07,0,0,0,0
"Mauritius",2020-03-08,0,0,0,0
"Mauritius",2020-03-09,0,0,0,0
"Mauritius",2020-03-10,0,0,0,0
"Mauritius",2020-03-11,0,0,0,0
"Mauritius",2020-03-12,0,0,0,0
"Mauritius",2020-03-13,0,0,0,0
"Mauritius",2020-03-14,0,0,0,0
"Mauritius",2020-03-15,0,0,0,0
"Mauritius",2020-03-16,0,0,0,0
"Mauritius",2020-03-17,0,0,0,0
"Mauritius",2020-03-18,3,0,0,3
"Mauritius",2020-03-19,3,0,0,3
"Mauritius",2020-03-20,12,0,0,12
"Mauritius",2020-03-21,14,1,0,13
"Mauritius",2020-03-22,28,2,0,26
"Mauritius",2020-03-23,36,2,0,34
"Mauritius",2020-03-24,42,2,0,40
"Mauritius",2020-03-25,48,2,0,46
"Mauritius",2020-03-26,81,2,0,79
"Mauritius",2020-03-27,94,2,0,92
"Mauritius",2020-03-28,102,2,0,100
"Mauritius",2020-03-29,107,3,0,104
"Mauritius",2020-03-30,128,3,0,125
"Mauritius",2020-03-31,143,5,0,138
"Mauritius",2020-04-01,161,6,0,155
"Mauritius",2020-04-02,169,7,0,162
"Mauritius",2020-04-03,186,7,0,179
"Mexico",2020-01-22,0,0,0,0
"Mexico",2020-01-23,0,0,0,0
"Mexico",2020-01-24,0,0,0,0
"Mexico",2020-01-25,0,0,0,0
"Mexico",2020-01-26,0,0,0,0
"Mexico",2020-01-27,0,0,0,0
"Mexico",2020-01-28,0,0,0,0
"Mexico",2020-01-29,0,0,0,0
"Mexico",2020-01-30,0,0,0,0
"Mexico",2020-01-31,0,0,0,0
"Mexico",2020-02-01,0,0,0,0
"Mexico",2020-02-02,0,0,0,0
"Mexico",2020-02-03,0,0,0,0
"Mexico",2020-02-04,0,0,0,0
"Mexico",2020-02-05,0,0,0,0
"Mexico",2020-02-06,0,0,0,0
"Mexico",2020-02-07,0,0,0,0
"Mexico",2020-02-08,0,0,0,0
"Mexico",2020-02-09,0,0,0,0
"Mexico",2020-02-10,0,0,0,0
"Mexico",2020-02-11,0,0,0,0
"Mexico",2020-02-12,0,0,0,0
"Mexico",2020-02-13,0,0,0,0
"Mexico",2020-02-14,0,0,0,0
"Mexico",2020-02-15,0,0,0,0
"Mexico",2020-02-16,0,0,0,0
"Mexico",2020-02-17,0,0,0,0
"Mexico",2020-02-18,0,0,0,0
"Mexico",2020-02-19,0,0,0,0
"Mexico",2020-02-20,0,0,0,0
"Mexico",2020-02-21,0,0,0,0
"Mexico",2020-02-22,0,0,0,0
"Mexico",2020-02-23,0,0,0,0
"Mexico",2020-02-24,0,0,0,0
"Mexico",2020-02-25,0,0,0,0
"Mexico",2020-02-26,0,0,0,0
"Mexico",2020-02-27,0,0,0,0
"Mexico",2020-02-28,1,0,0,1
"Mexico",2020-02-29,4,0,0,4
"Mexico",2020-03-01,5,0,0,5
"Mexico",2020-03-02,5,0,0,5
"Mexico",2020-03-03,5,0,1,4
"Mexico",2020-03-04,5,0,1,4
"Mexico",2020-03-05,5,0,1,4
"Mexico",2020-03-06,6,0,1,5
"Mexico",2020-03-07,6,0,1,5
"Mexico",2020-03-08,7,0,1,6
"Mexico",2020-03-09,7,0,1,6
"Mexico",2020-03-10,7,0,4,3
"Mexico",2020-03-11,8,0,4,4
"Mexico",2020-03-12,12,0,4,8
"Mexico",2020-03-13,12,0,4,8
"Mexico",2020-03-14,26,0,4,22
"Mexico",2020-03-15,41,0,4,37
"Mexico",2020-03-16,53,0,4,49
"Mexico",2020-03-17,82,0,4,78
"Mexico",2020-03-18,93,0,4,89
"Mexico",2020-03-19,118,1,4,113
"Mexico",2020-03-20,164,1,4,159
"Mexico",2020-03-21,203,2,4,197
"Mexico",2020-03-22,251,2,4,245
"Mexico",2020-03-23,316,3,4,309
"Mexico",2020-03-24,367,4,4,359
"Mexico",2020-03-25,405,5,4,396
"Mexico",2020-03-26,475,6,4,465
"Mexico",2020-03-27,585,8,4,573
"Mexico",2020-03-28,717,12,4,701
"Mexico",2020-03-29,848,16,4,828
"Mexico",2020-03-30,993,20,35,938
"Mexico",2020-03-31,1094,28,35,1031
"Mexico",2020-04-01,1215,29,35,1151
"Mexico",2020-04-02,1378,37,35,1306
"Mexico",2020-04-03,1510,50,633,827
"Moldova",2020-01-22,0,0,0,0
"Moldova",2020-01-23,0,0,0,0
"Moldova",2020-01-24,0,0,0,0
"Moldova",2020-01-25,0,0,0,0
"Moldova",2020-01-26,0,0,0,0
"Moldova",2020-01-27,0,0,0,0
"Moldova",2020-01-28,0,0,0,0
"Moldova",2020-01-29,0,0,0,0
"Moldova",2020-01-30,0,0,0,0
"Moldova",2020-01-31,0,0,0,0
"Moldova",2020-02-01,0,0,0,0
"Moldova",2020-02-02,0,0,0,0
"Moldova",2020-02-03,0,0,0,0
"Moldova",2020-02-04,0,0,0,0
"Moldova",2020-02-05,0,0,0,0
"Moldova",2020-02-06,0,0,0,0
"Moldova",2020-02-07,0,0,0,0
"Moldova",2020-02-08,0,0,0,0
"Moldova",2020-02-09,0,0,0,0
"Moldova",2020-02-10,0,0,0,0
"Moldova",2020-02-11,0,0,0,0
"Moldova",2020-02-12,0,0,0,0
"Moldova",2020-02-13,0,0,0,0
"Moldova",2020-02-14,0,0,0,0
"Moldova",2020-02-15,0,0,0,0
"Moldova",2020-02-16,0,0,0,0
"Moldova",2020-02-17,0,0,0,0
"Moldova",2020-02-18,0,0,0,0
"Moldova",2020-02-19,0,0,0,0
"Moldova",2020-02-20,0,0,0,0
"Moldova",2020-02-21,0,0,0,0
"Moldova",2020-02-22,0,0,0,0
"Moldova",2020-02-23,0,0,0,0
"Moldova",2020-02-24,0,0,0,0
"Moldova",2020-02-25,0,0,0,0
"Moldova",2020-02-26,0,0,0,0
"Moldova",2020-02-27,0,0,0,0
"Moldova",2020-02-28,0,0,0,0
"Moldova",2020-02-29,0,0,0,0
"Moldova",2020-03-01,0,0,0,0
"Moldova",2020-03-02,0,0,0,0
"Moldova",2020-03-03,0,0,0,0
"Moldova",2020-03-04,0,0,0,0
"Moldova",2020-03-05,0,0,0,0
"Moldova",2020-03-06,0,0,0,0
"Moldova",2020-03-07,0,0,0,0
"Moldova",2020-03-08,1,0,0,1
"Moldova",2020-03-09,1,0,0,1
"Moldova",2020-03-10,3,0,0,3
"Moldova",2020-03-11,3,0,0,3
"Moldova",2020-03-12,3,0,0,3
"Moldova",2020-03-13,6,0,0,6
"Moldova",2020-03-14,12,0,0,12
"Moldova",2020-03-15,23,0,0,23
"Moldova",2020-03-16,23,0,0,23
"Moldova",2020-03-17,30,0,1,29
"Moldova",2020-03-18,30,1,1,28
"Moldova",2020-03-19,49,1,1,47
"Moldova",2020-03-20,66,1,1,64
"Moldova",2020-03-21,80,1,1,78
"Moldova",2020-03-22,94,1,1,92
"Moldova",2020-03-23,109,1,1,107
"Moldova",2020-03-24,125,1,2,122
"Moldova",2020-03-25,149,1,2,146
"Moldova",2020-03-26,177,1,2,174
"Moldova",2020-03-27,199,2,2,195
"Moldova",2020-03-28,231,2,2,227
"Moldova",2020-03-29,263,2,2,259
"Moldova",2020-03-30,298,2,15,281
"Moldova",2020-03-31,353,4,18,331
"Moldova",2020-04-01,423,5,23,395
"Moldova",2020-04-02,505,6,23,476
"Moldova",2020-04-03,591,8,26,557
"Monaco",2020-01-22,0,0,0,0
"Monaco",2020-01-23,0,0,0,0
"Monaco",2020-01-24,0,0,0,0
"Monaco",2020-01-25,0,0,0,0
"Monaco",2020-01-26,0,0,0,0
"Monaco",2020-01-27,0,0,0,0
"Monaco",2020-01-28,0,0,0,0
"Monaco",2020-01-29,0,0,0,0
"Monaco",2020-01-30,0,0,0,0
"Monaco",2020-01-31,0,0,0,0
"Monaco",2020-02-01,0,0,0,0
"Monaco",2020-02-02,0,0,0,0
"Monaco",2020-02-03,0,0,0,0
"Monaco",2020-02-04,0,0,0,0
"Monaco",2020-02-05,0,0,0,0
"Monaco",2020-02-06,0,0,0,0
"Monaco",2020-02-07,0,0,0,0
"Monaco",2020-02-08,0,0,0,0
"Monaco",2020-02-09,0,0,0,0
"Monaco",2020-02-10,0,0,0,0
"Monaco",2020-02-11,0,0,0,0
"Monaco",2020-02-12,0,0,0,0
"Monaco",2020-02-13,0,0,0,0
"Monaco",2020-02-14,0,0,0,0
"Monaco",2020-02-15,0,0,0,0
"Monaco",2020-02-16,0,0,0,0
"Monaco",2020-02-17,0,0,0,0
"Monaco",2020-02-18,0,0,0,0
"Monaco",2020-02-19,0,0,0,0
"Monaco",2020-02-20,0,0,0,0
"Monaco",2020-02-21,0,0,0,0
"Monaco",2020-02-22,0,0,0,0
"Monaco",2020-02-23,0,0,0,0
"Monaco",2020-02-24,0,0,0,0
"Monaco",2020-02-25,0,0,0,0
"Monaco",2020-02-26,0,0,0,0
"Monaco",2020-02-27,0,0,0,0
"Monaco",2020-02-28,0,0,0,0
"Monaco",2020-02-29,1,0,0,1
"Monaco",2020-03-01,1,0,0,1
"Monaco",2020-03-02,1,0,0,1
"Monaco",2020-03-03,1,0,0,1
"Monaco",2020-03-04,1,0,0,1
"Monaco",2020-03-05,1,0,0,1
"Monaco",2020-03-06,1,0,0,1
"Monaco",2020-03-07,1,0,0,1
"Monaco",2020-03-08,1,0,0,1
"Monaco",2020-03-09,1,0,0,1
"Monaco",2020-03-10,1,0,0,1
"Monaco",2020-03-11,1,0,0,1
"Monaco",2020-03-12,2,0,0,2
"Monaco",2020-03-13,2,0,0,2
"Monaco",2020-03-14,2,0,0,2
"Monaco",2020-03-15,2,0,0,2
"Monaco",2020-03-16,7,0,0,7
"Monaco",2020-03-17,7,0,0,7
"Monaco",2020-03-18,7,0,0,7
"Monaco",2020-03-19,7,0,0,7
"Monaco",2020-03-20,11,0,0,11
"Monaco",2020-03-21,11,0,0,11
"Monaco",2020-03-22,23,0,1,22
"Monaco",2020-03-23,23,0,1,22
"Monaco",2020-03-24,23,0,1,22
"Monaco",2020-03-25,31,0,1,30
"Monaco",2020-03-26,33,0,1,32
"Monaco",2020-03-27,42,0,1,41
"Monaco",2020-03-28,42,0,1,41
"Monaco",2020-03-29,46,1,1,44
"Monaco",2020-03-30,49,1,1,47
"Monaco",2020-03-31,52,1,2,49
"Monaco",2020-04-01,55,1,2,52
"Monaco",2020-04-02,60,1,2,57
"Monaco",2020-04-03,64,1,3,60
"Mongolia",2020-01-22,0,0,0,0
"Mongolia",2020-01-23,0,0,0,0
"Mongolia",2020-01-24,0,0,0,0
"Mongolia",2020-01-25,0,0,0,0
"Mongolia",2020-01-26,0,0,0,0
"Mongolia",2020-01-27,0,0,0,0
"Mongolia",2020-01-28,0,0,0,0
"Mongolia",2020-01-29,0,0,0,0
"Mongolia",2020-01-30,0,0,0,0
"Mongolia",2020-01-31,0,0,0,0
"Mongolia",2020-02-01,0,0,0,0
"Mongolia",2020-02-02,0,0,0,0
"Mongolia",2020-02-03,0,0,0,0
"Mongolia",2020-02-04,0,0,0,0
"Mongolia",2020-02-05,0,0,0,0
"Mongolia",2020-02-06,0,0,0,0
"Mongolia",2020-02-07,0,0,0,0
"Mongolia",2020-02-08,0,0,0,0
"Mongolia",2020-02-09,0,0,0,0
"Mongolia",2020-02-10,0,0,0,0
"Mongolia",2020-02-11,0,0,0,0
"Mongolia",2020-02-12,0,0,0,0
"Mongolia",2020-02-13,0,0,0,0
"Mongolia",2020-02-14,0,0,0,0
"Mongolia",2020-02-15,0,0,0,0
"Mongolia",2020-02-16,0,0,0,0
"Mongolia",2020-02-17,0,0,0,0
"Mongolia",2020-02-18,0,0,0,0
"Mongolia",2020-02-19,0,0,0,0
"Mongolia",2020-02-20,0,0,0,0
"Mongolia",2020-02-21,0,0,0,0
"Mongolia",2020-02-22,0,0,0,0
"Mongolia",2020-02-23,0,0,0,0
"Mongolia",2020-02-24,0,0,0,0
"Mongolia",2020-02-25,0,0,0,0
"Mongolia",2020-02-26,0,0,0,0
"Mongolia",2020-02-27,0,0,0,0
"Mongolia",2020-02-28,0,0,0,0
"Mongolia",2020-02-29,0,0,0,0
"Mongolia",2020-03-01,0,0,0,0
"Mongolia",2020-03-02,0,0,0,0
"Mongolia",2020-03-03,0,0,0,0
"Mongolia",2020-03-04,0,0,0,0
"Mongolia",2020-03-05,0,0,0,0
"Mongolia",2020-03-06,0,0,0,0
"Mongolia",2020-03-07,0,0,0,0
"Mongolia",2020-03-08,0,0,0,0
"Mongolia",2020-03-09,0,0,0,0
"Mongolia",2020-03-10,1,0,0,1
"Mongolia",2020-03-11,1,0,0,1
"Mongolia",2020-03-12,1,0,0,1
"Mongolia",2020-03-13,1,0,0,1
"Mongolia",2020-03-14,1,0,0,1
"Mongolia",2020-03-15,1,0,0,1
"Mongolia",2020-03-16,1,0,0,1
"Mongolia",2020-03-17,5,0,0,5
"Mongolia",2020-03-18,6,0,0,6
"Mongolia",2020-03-19,6,0,0,6
"Mongolia",2020-03-20,6,0,0,6
"Mongolia",2020-03-21,10,0,0,10
"Mongolia",2020-03-22,10,0,0,10
"Mongolia",2020-03-23,10,0,0,10
"Mongolia",2020-03-24,10,0,0,10
"Mongolia",2020-03-25,10,0,0,10
"Mongolia",2020-03-26,11,0,0,11
"Mongolia",2020-03-27,11,0,0,11
"Mongolia",2020-03-28,12,0,0,12
"Mongolia",2020-03-29,12,0,0,12
"Mongolia",2020-03-30,12,0,2,10
"Mongolia",2020-03-31,12,0,2,10
"Mongolia",2020-04-01,14,0,2,12
"Mongolia",2020-04-02,14,0,2,12
"Mongolia",2020-04-03,14,0,2,12
"Montenegro",2020-01-22,0,0,0,0
"Montenegro",2020-01-23,0,0,0,0
"Montenegro",2020-01-24,0,0,0,0
"Montenegro",2020-01-25,0,0,0,0
"Montenegro",2020-01-26,0,0,0,0
"Montenegro",2020-01-27,0,0,0,0
"Montenegro",2020-01-28,0,0,0,0
"Montenegro",2020-01-29,0,0,0,0
"Montenegro",2020-01-30,0,0,0,0
"Montenegro",2020-01-31,0,0,0,0
"Montenegro",2020-02-01,0,0,0,0
"Montenegro",2020-02-02,0,0,0,0
"Montenegro",2020-02-03,0,0,0,0
"Montenegro",2020-02-04,0,0,0,0
"Montenegro",2020-02-05,0,0,0,0
"Montenegro",2020-02-06,0,0,0,0
"Montenegro",2020-02-07,0,0,0,0
"Montenegro",2020-02-08,0,0,0,0
"Montenegro",2020-02-09,0,0,0,0
"Montenegro",2020-02-10,0,0,0,0
"Montenegro",2020-02-11,0,0,0,0
"Montenegro",2020-02-12,0,0,0,0
"Montenegro",2020-02-13,0,0,0,0
"Montenegro",2020-02-14,0,0,0,0
"Montenegro",2020-02-15,0,0,0,0
"Montenegro",2020-02-16,0,0,0,0
"Montenegro",2020-02-17,0,0,0,0
"Montenegro",2020-02-18,0,0,0,0
"Montenegro",2020-02-19,0,0,0,0
"Montenegro",2020-02-20,0,0,0,0
"Montenegro",2020-02-21,0,0,0,0
"Montenegro",2020-02-22,0,0,0,0
"Montenegro",2020-02-23,0,0,0,0
"Montenegro",2020-02-24,0,0,0,0
"Montenegro",2020-02-25,0,0,0,0
"Montenegro",2020-02-26,0,0,0,0
"Montenegro",2020-02-27,0,0,0,0
"Montenegro",2020-02-28,0,0,0,0
"Montenegro",2020-02-29,0,0,0,0
"Montenegro",2020-03-01,0,0,0,0
"Montenegro",2020-03-02,0,0,0,0
"Montenegro",2020-03-03,0,0,0,0
"Montenegro",2020-03-04,0,0,0,0
"Montenegro",2020-03-05,0,0,0,0
"Montenegro",2020-03-06,0,0,0,0
"Montenegro",2020-03-07,0,0,0,0
"Montenegro",2020-03-08,0,0,0,0
"Montenegro",2020-03-09,0,0,0,0
"Montenegro",2020-03-10,0,0,0,0
"Montenegro",2020-03-11,0,0,0,0
"Montenegro",2020-03-12,0,0,0,0
"Montenegro",2020-03-13,0,0,0,0
"Montenegro",2020-03-14,0,0,0,0
"Montenegro",2020-03-15,0,0,0,0
"Montenegro",2020-03-16,0,0,0,0
"Montenegro",2020-03-17,2,0,0,2
"Montenegro",2020-03-18,2,0,0,2
"Montenegro",2020-03-19,3,0,0,3
"Montenegro",2020-03-20,14,0,0,14
"Montenegro",2020-03-21,14,0,0,14
"Montenegro",2020-03-22,21,0,0,21
"Montenegro",2020-03-23,27,1,0,26
"Montenegro",2020-03-24,47,1,0,46
"Montenegro",2020-03-25,52,1,0,51
"Montenegro",2020-03-26,69,1,0,68
"Montenegro",2020-03-27,82,1,0,81
"Montenegro",2020-03-28,84,1,0,83
"Montenegro",2020-03-29,85,1,0,84
"Montenegro",2020-03-30,91,1,0,90
"Montenegro",2020-03-31,109,2,0,107
"Montenegro",2020-04-01,123,2,0,121
"Montenegro",2020-04-02,144,2,0,142
"Montenegro",2020-04-03,174,2,1,171
"Morocco",2020-01-22,0,0,0,0
"Morocco",2020-01-23,0,0,0,0
"Morocco",2020-01-24,0,0,0,0
"Morocco",2020-01-25,0,0,0,0
"Morocco",2020-01-26,0,0,0,0
"Morocco",2020-01-27,0,0,0,0
"Morocco",2020-01-28,0,0,0,0
"Morocco",2020-01-29,0,0,0,0
"Morocco",2020-01-30,0,0,0,0
"Morocco",2020-01-31,0,0,0,0
"Morocco",2020-02-01,0,0,0,0
"Morocco",2020-02-02,0,0,0,0
"Morocco",2020-02-03,0,0,0,0
"Morocco",2020-02-04,0,0,0,0
"Morocco",2020-02-05,0,0,0,0
"Morocco",2020-02-06,0,0,0,0
"Morocco",2020-02-07,0,0,0,0
"Morocco",2020-02-08,0,0,0,0
"Morocco",2020-02-09,0,0,0,0
"Morocco",2020-02-10,0,0,0,0
"Morocco",2020-02-11,0,0,0,0
"Morocco",2020-02-12,0,0,0,0
"Morocco",2020-02-13,0,0,0,0
"Morocco",2020-02-14,0,0,0,0
"Morocco",2020-02-15,0,0,0,0
"Morocco",2020-02-16,0,0,0,0
"Morocco",2020-02-17,0,0,0,0
"Morocco",2020-02-18,0,0,0,0
"Morocco",2020-02-19,0,0,0,0
"Morocco",2020-02-20,0,0,0,0
"Morocco",2020-02-21,0,0,0,0
"Morocco",2020-02-22,0,0,0,0
"Morocco",2020-02-23,0,0,0,0
"Morocco",2020-02-24,0,0,0,0
"Morocco",2020-02-25,0,0,0,0
"Morocco",2020-02-26,0,0,0,0
"Morocco",2020-02-27,0,0,0,0
"Morocco",2020-02-28,0,0,0,0
"Morocco",2020-02-29,0,0,0,0
"Morocco",2020-03-01,0,0,0,0
"Morocco",2020-03-02,1,0,0,1
"Morocco",2020-03-03,1,0,0,1
"Morocco",2020-03-04,1,0,0,1
"Morocco",2020-03-05,2,0,0,2
"Morocco",2020-03-06,2,0,0,2
"Morocco",2020-03-07,2,0,0,2
"Morocco",2020-03-08,2,0,0,2
"Morocco",2020-03-09,2,0,0,2
"Morocco",2020-03-10,3,1,0,2
"Morocco",2020-03-11,5,1,0,4
"Morocco",2020-03-12,6,1,0,5
"Morocco",2020-03-13,7,1,1,5
"Morocco",2020-03-14,17,1,1,15
"Morocco",2020-03-15,28,1,1,26
"Morocco",2020-03-16,29,1,1,27
"Morocco",2020-03-17,38,2,1,35
"Morocco",2020-03-18,49,2,1,46
"Morocco",2020-03-19,63,2,1,60
"Morocco",2020-03-20,77,3,1,73
"Morocco",2020-03-21,96,3,3,90
"Morocco",2020-03-22,115,4,3,108
"Morocco",2020-03-23,143,4,3,136
"Morocco",2020-03-24,170,5,6,159
"Morocco",2020-03-25,225,6,7,212
"Morocco",2020-03-26,275,11,8,256
"Morocco",2020-03-27,345,23,11,311
"Morocco",2020-03-28,402,25,11,366
"Morocco",2020-03-29,479,26,13,440
"Morocco",2020-03-30,556,33,15,508
"Morocco",2020-03-31,617,36,24,557
"Morocco",2020-04-01,654,39,29,586
