"state","country","Lat","Long","Date","cases","deaths","recov","active_cases"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-30,7,0,0,7
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-31,7,0,0,7
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-01,7,0,0,7
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-02,9,0,0,9
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-03,15,0,0,15
"","Argentina",-38.4161,-63.6167,2020-01-22,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-01-23,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-01-24,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-01-25,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-01-26,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-01-27,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-01-28,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-01-29,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-01-30,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-01-31,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-01,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-02,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-03,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-04,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-05,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-06,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-07,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-08,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-09,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-10,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-11,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-12,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-13,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-14,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-15,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-16,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-17,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-18,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-19,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-20,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-21,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-22,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-23,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-24,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-25,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-26,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-27,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-28,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-02-29,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-03-01,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-03-02,0,0,0,0
"","Argentina",-38.4161,-63.6167,2020-03-03,1,0,0,1
"","Argentina",-38.4161,-63.6167,2020-03-04,1,0,0,1
"","Argentina",-38.4161,-63.6167,2020-03-05,1,0,0,1
"","Argentina",-38.4161,-63.6167,2020-03-06,2,0,0,2
"","Argentina",-38.4161,-63.6167,2020-03-07,8,0,0,8
"","Argentina",-38.4161,-63.6167,2020-03-08,12,1,0,11
"","Argentina",-38.4161,-63.6167,2020-03-09,12,1,0,11
"","Argentina",-38.4161,-63.6167,2020-03-10,17,1,0,16
"","Argentina",-38.4161,-63.6167,2020-03-11,19,1,0,18
"","Argentina",-38.4161,-63.6167,2020-03-12,19,1,0,18
"","Argentina",-38.4161,-63.6167,2020-03-13,31,2,0,29
"","Argentina",-38.4161,-63.6167,2020-03-14,34,2,1,31
"","Argentina",-38.4161,-63.6167,2020-03-15,45,2,1,42
"","Argentina",-38.4161,-63.6167,2020-03-16,56,2,1,53
"","Argentina",-38.4161,-63.6167,2020-03-17,68,2,3,63
"","Argentina",-38.4161,-63.6167,2020-03-18,79,2,3,74
"","Argentina",-38.4161,-63.6167,2020-03-19,97,3,3,91
"","Argentina",-38.4161,-63.6167,2020-03-20,128,3,3,122
"","Argentina",-38.4161,-63.6167,2020-03-21,158,4,3,151
"","Argentina",-38.4161,-63.6167,2020-03-22,266,4,3,259
"","Argentina",-38.4161,-63.6167,2020-03-23,301,4,3,294
"","Argentina",-38.4161,-63.6167,2020-03-24,387,6,52,329
"","Argentina",-38.4161,-63.6167,2020-03-25,387,8,52,327
"","Argentina",-38.4161,-63.6167,2020-03-26,502,9,63,430
"","Argentina",-38.4161,-63.6167,2020-03-27,589,13,72,504
"","Argentina",-38.4161,-63.6167,2020-03-28,690,18,72,600
"","Argentina",-38.4161,-63.6167,2020-03-29,745,19,72,654
"","Argentina",-38.4161,-63.6167,2020-03-30,820,23,228,569
"","Argentina",-38.4161,-63.6167,2020-03-31,1054,27,240,787
"","Argentina",-38.4161,-63.6167,2020-04-01,1054,28,248,778
"","Argentina",-38.4161,-63.6167,2020-04-02,1133,36,256,841
"","Argentina",-38.4161,-63.6167,2020-04-03,1265,39,266,960
"","Armenia",40.0691,45.0382,2020-01-22,0,0,0,0
"","Armenia",40.0691,45.0382,2020-01-23,0,0,0,0
"","Armenia",40.0691,45.0382,2020-01-24,0,0,0,0
"","Armenia",40.0691,45.0382,2020-01-25,0,0,0,0
"","Armenia",40.0691,45.0382,2020-01-26,0,0,0,0
"","Armenia",40.0691,45.0382,2020-01-27,0,0,0,0
"","Armenia",40.0691,45.0382,2020-01-28,0,0,0,0
"","Armenia",40.0691,45.0382,2020-01-29,0,0,0,0
"","Armenia",40.0691,45.0382,2020-01-30,0,0,0,0
"","Armenia",40.0691,45.0382,2020-01-31,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-01,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-02,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-03,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-04,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-05,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-06,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-07,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-08,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-09,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-10,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-11,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-12,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-13,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-14,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-15,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-16,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-17,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-18,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-19,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-20,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-21,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-22,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-23,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-24,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-25,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-26,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-27,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-28,0,0,0,0
"","Armenia",40.0691,45.0382,2020-02-29,0,0,0,0
"","Armenia",40.0691,45.0382,2020-03-01,1,0,0,1
"","Armenia",40.0691,45.0382,2020-03-02,1,0,0,1
"","Armenia",40.0691,45.0382,2020-03-03,1,0,0,1
"","Armenia",40.0691,45.0382,2020-03-04,1,0,0,1
"","Armenia",40.0691,45.0382,2020-03-05,1,0,0,1
"","Armenia",40.0691,45.0382,2020-03-06,1,0,0,1
"","Armenia",40.0691,45.0382,2020-03-07,1,0,0,1
"","Armenia",40.0691,45.0382,2020-03-08,1,0,0,1
"","Armenia",40.0691,45.0382,2020-03-09,1,0,0,1
"","Armenia",40.0691,45.0382,2020-03-10,1,0,0,1
"","Armenia",40.0691,45.0382,2020-03-11,1,0,0,1
"","Armenia",40.0691,45.0382,2020-03-12,4,0,0,4
"","Armenia",40.0691,45.0382,2020-03-13,8,0,0,8
"","Armenia",40.0691,45.0382,2020-03-14,18,0,0,18
"","Armenia",40.0691,45.0382,2020-03-15,26,0,0,26
"","Armenia",40.0691,45.0382,2020-03-16,52,0,0,52
"","Armenia",40.0691,45.0382,2020-03-17,78,0,1,77
"","Armenia",40.0691,45.0382,2020-03-18,84,0,1,83
"","Armenia",40.0691,45.0382,2020-03-19,115,0,1,114
"","Armenia",40.0691,45.0382,2020-03-20,136,0,1,135
"","Armenia",40.0691,45.0382,2020-03-21,160,0,1,159
"","Armenia",40.0691,45.0382,2020-03-22,194,0,2,192
"","Armenia",40.0691,45.0382,2020-03-23,235,0,2,233
"","Armenia",40.0691,45.0382,2020-03-24,249,0,14,235
"","Armenia",40.0691,45.0382,2020-03-25,265,0,16,249
"","Armenia",40.0691,45.0382,2020-03-26,290,1,18,271
"","Armenia",40.0691,45.0382,2020-03-27,329,1,28,300
"","Armenia",40.0691,45.0382,2020-03-28,407,1,30,376
"","Armenia",40.0691,45.0382,2020-03-29,424,3,30,391
"","Armenia",40.0691,45.0382,2020-03-30,482,3,30,449
"","Armenia",40.0691,45.0382,2020-03-31,532,3,30,499
"","Armenia",40.0691,45.0382,2020-04-01,571,4,31,536
"","Armenia",40.0691,45.0382,2020-04-02,663,7,33,623
"","Armenia",40.0691,45.0382,2020-04-03,736,7,43,686
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-22,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-23,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-24,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-25,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-26,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-27,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-28,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-29,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-30,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-31,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-01,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-02,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-03,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-04,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-05,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-06,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-07,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-08,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-09,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-10,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-11,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-12,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-13,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-14,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-15,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-16,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-17,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-18,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-19,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-20,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-21,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-22,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-23,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-24,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-25,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-26,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-27,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-28,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-29,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-01,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-02,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-03,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-04,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-05,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-06,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-07,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-08,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-09,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-10,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-11,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-12,0,0,0,0
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-13,1,0,0,1
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-14,1,0,0,1
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-15,1,0,0,1
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-16,2,0,0,2
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-17,2,0,0,2
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-18,3,0,0,3
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-19,4,0,0,4
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-20,6,0,0,6
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-21,9,0,0,9
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-22,19,0,0,19
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-23,32,0,0,32
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-24,39,0,0,39
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-25,39,0,0,39
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-26,53,0,1,52
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-27,62,0,1,61
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-28,71,0,2,69
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-29,77,0,2,75
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-30,78,1,2,75
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-31,80,1,3,76
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-04-01,84,1,8,75
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-04-02,87,1,11,75
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-04-03,91,1,18,72
"New South Wales","Australia",-33.8688,151.2093,2020-01-22,0,0,0,0
"New South Wales","Australia",-33.8688,151.2093,2020-01-23,0,0,0,0
"New South Wales","Australia",-33.8688,151.2093,2020-01-24,0,0,0,0
"New South Wales","Australia",-33.8688,151.2093,2020-01-25,0,0,0,0
"New South Wales","Australia",-33.8688,151.2093,2020-01-26,3,0,0,3
"New South Wales","Australia",-33.8688,151.2093,2020-01-27,4,0,0,4
"New South Wales","Australia",-33.8688,151.2093,2020-01-28,4,0,0,4
"New South Wales","Australia",-33.8688,151.2093,2020-01-29,4,0,0,4
"New South Wales","Australia",-33.8688,151.2093,2020-01-30,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-01-31,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-01,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-02,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-03,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-04,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-05,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-06,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-07,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-08,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-09,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-10,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-11,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-12,4,0,2,2
"New South Wales","Australia",-33.8688,151.2093,2020-02-13,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-14,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-15,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-16,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-17,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-18,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-19,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-20,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-21,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-22,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-23,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-24,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-25,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-26,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-27,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-28,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-02-29,4,0,4,0
"New South Wales","Australia",-33.8688,151.2093,2020-03-01,6,0,4,2
"New South Wales","Australia",-33.8688,151.2093,2020-03-02,6,0,4,2
"New South Wales","Australia",-33.8688,151.2093,2020-03-03,13,0,4,9
"New South Wales","Australia",-33.8688,151.2093,2020-03-04,22,1,4,17
"New South Wales","Australia",-33.8688,151.2093,2020-03-05,22,1,4,17
"New South Wales","Australia",-33.8688,151.2093,2020-03-06,26,1,4,21
"New South Wales","Australia",-33.8688,151.2093,2020-03-07,28,1,4,23
"New South Wales","Australia",-33.8688,151.2093,2020-03-08,38,2,4,32
"New South Wales","Australia",-33.8688,151.2093,2020-03-09,48,2,4,42
"New South Wales","Australia",-33.8688,151.2093,2020-03-10,55,2,4,49
"New South Wales","Australia",-33.8688,151.2093,2020-03-11,65,2,4,59
"New South Wales","Australia",-33.8688,151.2093,2020-03-12,65,2,4,59
"New South Wales","Australia",-33.8688,151.2093,2020-03-13,92,2,4,86
"New South Wales","Australia",-33.8688,151.2093,2020-03-14,112,2,4,106
"New South Wales","Australia",-33.8688,151.2093,2020-03-15,134,2,4,128
"New South Wales","Australia",-33.8688,151.2093,2020-03-16,171,2,4,165
"New South Wales","Australia",-33.8688,151.2093,2020-03-17,210,4,4,202
"New South Wales","Australia",-33.8688,151.2093,2020-03-18,267,5,4,258
"New South Wales","Australia",-33.8688,151.2093,2020-03-19,307,5,4,298
"New South Wales","Australia",-33.8688,151.2093,2020-03-20,353,6,4,343
"New South Wales","Australia",-33.8688,151.2093,2020-03-21,436,6,4,426
"New South Wales","Australia",-33.8688,151.2093,2020-03-22,669,6,4,659
"New South Wales","Australia",-33.8688,151.2093,2020-03-23,669,6,4,659
"New South Wales","Australia",-33.8688,151.2093,2020-03-24,818,7,4,807
"New South Wales","Australia",-33.8688,151.2093,2020-03-25,1029,7,4,1018
"New South Wales","Australia",-33.8688,151.2093,2020-03-26,1219,7,4,1208
"New South Wales","Australia",-33.8688,151.2093,2020-03-27,1405,7,4,1394
"New South Wales","Australia",-33.8688,151.2093,2020-03-28,1617,8,4,1605
"New South Wales","Australia",-33.8688,151.2093,2020-03-29,1791,8,4,1779
"New South Wales","Australia",-33.8688,151.2093,2020-03-30,2032,8,4,2020
"New South Wales","Australia",-33.8688,151.2093,2020-03-31,2032,8,4,2020
"New South Wales","Australia",-33.8688,151.2093,2020-04-01,2182,9,4,2169
"New South Wales","Australia",-33.8688,151.2093,2020-04-02,2298,10,4,2284
"New South Wales","Australia",-33.8688,151.2093,2020-04-03,2389,12,4,2373
"Northern Territory","Australia",-12.4634,130.8456,2020-01-22,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-01-23,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-01-24,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-01-25,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-01-26,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-01-27,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-01-28,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-01-29,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-01-30,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-01-31,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-01,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-02,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-03,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-04,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-05,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-06,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-07,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-08,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-09,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-10,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-11,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-12,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-13,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-14,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-15,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-16,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-17,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-18,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-19,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-20,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-21,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-22,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-23,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-24,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-25,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-26,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-27,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-28,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-02-29,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-03-01,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-03-02,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-03-03,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-03-04,1,0,0,1
"Northern Territory","Australia",-12.4634,130.8456,2020-03-05,1,0,0,1
"Northern Territory","Australia",-12.4634,130.8456,2020-03-06,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-03-07,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-03-08,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-03-09,0,0,0,0
"Northern Territory","Australia",-12.4634,130.8456,2020-03-10,1,0,0,1
"Northern Territory","Australia",-12.4634,130.8456,2020-03-11,1,0,0,1
"Northern Territory","Australia",-12.4634,130.8456,2020-03-12,1,0,0,1
"Northern Territory","Australia",-12.4634,130.8456,2020-03-13,1,0,0,1
"Northern Territory","Australia",-12.4634,130.8456,2020-03-14,1,0,0,1
"Northern Territory","Australia",-12.4634,130.8456,2020-03-15,1,0,0,1
"Northern Territory","Australia",-12.4634,130.8456,2020-03-16,1,0,0,1
"Northern Territory","Australia",-12.4634,130.8456,2020-03-17,1,0,0,1
"Northern Territory","Australia",-12.4634,130.8456,2020-03-18,1,0,0,1
"Northern Territory","Australia",-12.4634,130.8456,2020-03-19,1,0,0,1
"Northern Territory","Australia",-12.4634,130.8456,2020-03-20,3,0,0,3
"Northern Territory","Australia",-12.4634,130.8456,2020-03-21,3,0,0,3
"Northern Territory","Australia",-12.4634,130.8456,2020-03-22,5,0,0,5
"Northern Territory","Australia",-12.4634,130.8456,2020-03-23,5,0,0,5
"Northern Territory","Australia",-12.4634,130.8456,2020-03-24,6,0,0,6
"Northern Territory","Australia",-12.4634,130.8456,2020-03-25,6,0,0,6
"Northern Territory","Australia",-12.4634,130.8456,2020-03-26,12,0,0,12
"Northern Territory","Australia",-12.4634,130.8456,2020-03-27,12,0,0,12
"Northern Territory","Australia",-12.4634,130.8456,2020-03-28,15,0,0,15
"Northern Territory","Australia",-12.4634,130.8456,2020-03-29,15,0,0,15
"Northern Territory","Australia",-12.4634,130.8456,2020-03-30,15,0,0,15
